environment	page node id	link	url location	page title	drupal content type	publish status	page content age	total views	status codes	path depth	team count	team ids	team names	block teams count	block team ids	block teams	total node count	reusable block count	# blocks with no team	blocks with team matching page	blocks with team not matching page	percent blocks no team	percent blocks page team match	block types	block type details	reusable block types
arts	997	link	https://arts.ucalgary.ca/communication-media-film/future-students/undergraduate/programs/honours-program	CMF Future Students Undergraduate Programs Honours Program	Basic page	Published	0.9	531	200	4	1	21	CMF - 21	1	21	CMF - 21	12		1	11	0	8	92	Accordion|Banner|Checklist|Divider|Hero CTA|Image with Text|More Information|Sidekick CTA|Text|Text Grid	Accordion (1,2024-03-14) | Banner (1,2023-09-26) | Checklist (1,2024-06-05) | Divider (2,2019-09-06) | Hero CTA (1,2023-02-16) | Image with Text (1,2023-09-26) | More Information (1,2022-10-06) | Sidekick CTA (1,2023-09-26) | Text (1,2023-09-26) | Text Grid (2,2025-02-21)	
arts	1017	link	https://arts.ucalgary.ca/languages-linguistics-literatures-cultures/about/alumni	SLLLC About Alumni	Basic page	Published	2.3	57	200	2	1	22	SLLLC - 22	1	22	SLLLC - 22	5		1	4	0	20	80	Hero CTA|More Information|News Feed|Related Content|Text	Hero CTA (1,2023-02-16) | More Information (1,2022-10-06) | News Feed (1,2020-04-02) | Related Content (1,2022-10-06) | Text (1,2023-09-26)	
arts	1021	link	https://arts.ucalgary.ca/communication-media-film/future-students/undergraduate/student-clubs	CMF Future Students Undergraduate Student Clubs	Basic page	Published	2.3	62	200	3	1	21	CMF - 21	1	21	CMF - 21	4		1	3	0	25	75	Banner|Hero CTA|Sidekick CTA	Banner (2,2023-09-26) | Hero CTA (1,2023-02-16) | Sidekick CTA (1,2023-09-26)	
arts	1089	link	https://arts.ucalgary.ca/languages-linguistics-literatures-cultures/future-students/graduate/degree-programs/languages-literatures-and	SLLLC Future Students Graduate Degree Programs Languages Literatures and Cultures Research Areas and Supervisors	Basic page	Published	1.2	234	200	4	1	22	SLLLC - 22	1	22	SLLLC - 22	4	1	1	3	0	25	75	Banner|Divider|Hero CTA|Thumbnail	Banner (1,2023-09-26) | Divider (1,2020-02-06) | Hero CTA (1,2023-02-16) | Thumbnail (1,2024-10-29)	Thumbnail
arts	1091	link	https://arts.ucalgary.ca/languages-linguistics-literatures-cultures/future-students/graduate/degree-programs/linguistics/potential-research	SLLLC Future Students Graduate Degree Programs Linguistics Research Areas and Supervisors Linguistics	Basic page	Published	1.2	133	200	5	2	22|60	LING - 22|SLLLC - 22	1	22	SLLLC - 22	4	1	1	0	3	25	0	Banner|Divider|Hero CTA|Thumbnail	Banner (1,2023-09-26) | Divider (1,2020-02-06) | Hero CTA (1,2023-02-16) | Thumbnail (1,2024-10-29)	Thumbnail
arts	1120	link	https://arts.ucalgary.ca/creative-performing-arts/future-students/undergraduate-music/undergraduate-programs/ba-music	SCPA Future Students Music Undergraduate Programs BA Music	Basic page	Published	1.7	253	200	4	1	26	SCPA - 26	1	26	SCPA - 26	5	2	1	4	0	20	80	Banner|Hero CTA|More Information|Sidekick CTA	Banner (1,2023-09-26) | Hero CTA (1,2023-02-16) | More Information (2,2024-05-03) | Sidekick CTA (1,2023-09-26)	Banner|More Information
arts	1122	link	https://arts.ucalgary.ca/creative-performing-arts/future-students/undergraduate-music/undergraduate-programs/bmus	SCPA Future Students Music Undergraduate Programs BMus Music	Basic page	Published	1.7	901	200	4	1	26	SCPA - 26	1	26	SCPA - 26	9	2	1	8	0	11	89	Banner|Hero CTA|Image|Info Shim|More Information|Sidekick CTA|Text	Banner (1,2023-09-26) | Hero CTA (1,2023-02-16) | Image (1,2023-09-26) | Info Shim (1,2019-08-14) | More Information (2,2024-05-03) | Sidekick CTA (1,2023-09-26) | Text (2,2023-09-26)	Banner|More Information
arts	1146	link	https://arts.ucalgary.ca/creative-performing-arts/about/alumni	SCPA About Alumni	Basic page	Published	0.9	111	200	2	1	26	SCPA - 26	1	26	SCPA - 26	10		1	9	0	10	90	Divider|Hero CTA|Image|More Information|News Feed|Related Content|Text	Divider (2,2023-05-25) | Hero CTA (1,2023-02-16) | Image (2,2025-02-25) | More Information (1,2022-10-06) | News Feed (1,2020-04-02) | Related Content (1,2022-10-06) | Text (2,2025-02-25)	
arts	1150	link	https://arts.ucalgary.ca/creative-performing-arts/news-and-events	SCPA News and Events	Basic page	Published	2.3	1460	0|200	1	1	26	SCPA - 26	1	26	SCPA - 26	4		2	2	0	50	50	Hero CTA|News Feed|Text	Hero CTA (1,2023-02-16) | News Feed (2,2020-04-02) | Text (1,2023-09-26)	
arts	1200	link	https://arts.ucalgary.ca/integrated-arts-media-labs	ART About Integrated Arts Media Labs	Basic page	Published	2.3	158	200	0	1	36	ART & ART HIST - 36	1	36	ART & ART HIST - 36	11		2	9	0	18	82	Banner|Campus Map|Divider|Hero CTA|More Information|Panorama|Thumbnail	Banner (3,2023-09-26) | Campus Map (1,2019-08-02) | Divider (2,2023-07-10) | Hero CTA (1,2023-02-16) | More Information (1,2023-07-10) | Panorama (1,2020-09-18) | Thumbnail (2,2020-04-27)	
arts	1208	link	https://arts.ucalgary.ca/art-art-history/current-students/graduate/faculty-grad-studies/integrated-arts-media-labs	ART About Facilities Integrated Arts Media Labs Facilities Help and How-To	Basic page	Published	0.6	10	200	4	1	36	ART & ART HIST - 36	1	36	ART & ART HIST - 36	2		1	1	0	50	50	Accordion|Hero CTA	Accordion (1,2020-01-16) | Hero CTA (1,2025-06-13)	
arts	1220	link	https://arts.ucalgary.ca/creative-performing-arts/future-students/undergraduate-music/undergraduate-programs/concentration-sonic-arts	SCPA Future Students Music Undergraduate Programs Sonic Arts	Basic page	Published	1.7	532	200	4	1	26	SCPA - 26	1	26	SCPA - 26	5	2	1	4	0	20	80	Banner|Hero CTA|More Information|Sidekick CTA	Banner (1,2023-09-26) | Hero CTA (1,2023-02-16) | More Information (2,2024-05-03) | Sidekick CTA (1,2023-09-26)	Banner|More Information
arts	1224	link	https://arts.ucalgary.ca/node/1224	ANTH Current Students Undergraduate Field Schools Clone	Basic page	Published	2.3	16	200	1	1	20	ANTH - 20	1	20	ANTH - 20	24	1	1	23	0	4	96	Divider|Hero CTA|Image|Text	Divider (4,2019-08-07) | Hero CTA (1,2023-02-16) | Image (6,2023-09-26) | Text (13,2023-09-26)	Hero CTA
arts	1265	link	https://arts.ucalgary.ca/creative-performing-arts/future-students/undergraduate-drama/drama	SCPA Future Students Drama Undergraduate Programs	Basic page	Published	1.2	799	200	3	1	26	SCPA - 26	2	1|26	ARTS - 1|SCPA - 26	8	1	1	6	1	12	75	Banner|Hero CTA|Info Shim|More Information|Sidekick CTA|Streaming Media|Text	Banner (1,2023-09-26) | Hero CTA (1,2023-02-16) | Info Shim (2,2024-05-03) | More Information (1,2024-04-12) | Sidekick CTA (1,2023-09-26) | Streaming Media (1,2024-11-01) | Text (1,2023-09-26)	Info Shim
arts	1275	link	https://arts.ucalgary.ca/communication-media-film/current-students/graduate/doctoral-candidacy-requirements	CMF Current Students Graduate Doctoral Candidacy Requirements	Basic page	Published	1.8	82	200	3	1	21	CMF - 21	1	21	CMF - 21	3		1	2	0	33	67	Hero CTA|More Information|Sidekick CTA	Hero CTA (1,2023-02-16) | More Information (1,2023-07-10) | Sidekick CTA (1,2024-03-14)	
arts	1284	link	https://arts.ucalgary.ca/languages-linguistics-literatures-cultures/arabic-language-muslim-cultures/contact	ALMC Contact	Basic page	Published	2.3	38	200	2	1	37	ALMC - 37	4	1|22|37|53	ALMC - 37|ARTS - 1|SLLLC - 22|SPAN - 53	8	2	1	2	5	12	25	Banner|Campus Map|Divider|Hero CTA|More Information|Text|Text Grid	Banner (1,2023-09-26) | Campus Map (1,2020-01-08) | Divider (1,2020-06-10) | Hero CTA (1,2023-02-16) | More Information (1,2022-10-06) | Text (2,2023-09-26) | Text Grid (1,2020-07-10)	Banner|Text Grid
arts	1293	link	https://arts.ucalgary.ca/languages-linguistics-literatures-cultures/french-francophone-studies/home/contact	FREN Contact	Basic page	Published	0.5	257	200	3	1	41	FREN - 41	3	1|22|41	ARTS - 1|FREN - 41|SLLLC - 22	8	2	1	1	6	12	12	Banner|Campus Map|Divider|Hero CTA|More Information|Text|Text Grid	Banner (1,2023-09-26) | Campus Map (1,2020-01-06) | Divider (1,2020-06-10) | Hero CTA (1,2023-02-16) | More Information (1,2024-03-13) | Text (2,2024-03-13) | Text Grid (1,2025-07-30)	Banner|Text Grid
arts	1296	link	https://arts.ucalgary.ca/languages-linguistics-literatures-cultures/french-centre/activites	FREN CENTRE Activités	Basic page	Published	0.8	337	200	2	2	41|54	FREN - 41|FRENCH CENTRE - 54	4	1|22|41|54	ARTS - 1|FREN - 41|FRENCH CENTRE - 54|SLLLC - 22	7	1	1	1	5	14	14	Divider|Hero CTA|More Information|Related Content|Text	Divider (1,2020-02-04) | Hero CTA (1,2023-02-16) | More Information (1,2022-10-06) | Related Content (2,2025-04-11) | Text (2,2023-09-26)	More Information
arts	1299	link	https://arts.ucalgary.ca/languages-linguistics-literatures-cultures/french-centre/nous-contacter	FREN CENTRE Nous Contacter	Basic page	Published	1.5	155	200	2	1	54	FRENCH CENTRE - 54	4	1|22|41|54	ARTS - 1|FREN - 41|FRENCH CENTRE - 54|SLLLC - 22	5	3	1	0	4	20	0	Banner|Campus Map|Hero CTA|More Information|Text Grid	Banner (1,2023-09-26) | Campus Map (1,2019-12-04) | Hero CTA (1,2023-02-16) | More Information (1,2022-10-06) | Text Grid (1,2024-07-18)	Banner|More Information|Text Grid
arts	1305	link	https://arts.ucalgary.ca/languages-linguistics-literatures-cultures/french-centre/activites/le-centre	FREN Le Centre	Basic page	Published	2.3	574	200	3	1	54	FRENCH CENTRE - 54	4	1|22|41|54	ARTS - 1|FREN - 41|FRENCH CENTRE - 54|SLLLC - 22	4	1	1	0	3	25	0	Hero CTA|Image|More Information|Text	Hero CTA (1,2023-02-16) | Image (1,2023-09-26) | More Information (1,2022-10-06) | Text (1,2023-09-26)	More Information
arts	32213	link	https://arts.ucalgary.ca/creative-performing-arts/future-students/undergraduate-dance/dance	SCPA Future Students Dance Undergraduate Program	Basic page	Published	1.2	704	200	3	1	26	SCPA - 26	2	1|26	ARTS - 1|SCPA - 26	8	2	1	6	1	12	75	Banner|Hero CTA|Info Shim|More Information|Sidekick CTA|Streaming Media|Text Grid	Banner (1,2023-09-26) | Hero CTA (1,2023-02-16) | Info Shim (2,2024-05-03) | More Information (1,2024-05-03) | Sidekick CTA (1,2023-09-26) | Streaming Media (1,2024-11-01) | Text Grid (1,2019-10-10)	Banner|Info Shim
arts	57811	link	https://arts.ucalgary.ca/languages-linguistics-literatures-cultures/chinese/home/contact	Chinese Language and Culture Contact	Basic page	Published	1.6	58	200	3	1	39	CHIN - 39	3	1|22|39	ARTS - 1|CHIN - 39|SLLLC - 22	8	2	1	3	4	12	38	Banner|Campus Map|Divider|Hero CTA|More Information|Text|Text Grid	Banner (1,2023-09-26) | Campus Map (1,2020-02-03) | Divider (1,2020-06-10) | Hero CTA (1,2023-02-16) | More Information (1,2022-10-06) | Text (2,2023-09-26) | Text Grid (1,2024-06-03)	Banner|Text Grid
arts	83793	link	https://arts.ucalgary.ca/languages-linguistics-literatures-cultures/german/home/contact	German Contact	Basic page	Published	2.3	117	200	3	1	43	GERM - 43	4	1|22|39|43	ARTS - 1|CHIN - 39|GERM - 43|SLLLC - 22	8	2	1	3	4	12	38	Banner|Campus Map|Divider|Hero CTA|More Information|Text|Text Grid	Banner (1,2023-09-26) | Campus Map (1,2019-10-21) | Divider (1,2020-06-10) | Hero CTA (1,2023-02-16) | More Information (1,2022-10-06) | Text (2,2023-09-26) | Text Grid (1,2021-07-28)	Banner|Text Grid
arts	106397	link	https://arts.ucalgary.ca/languages-linguistics-literatures-cultures/italian/contact	Italian Contact	Basic page	Published	2.3	67	200	2	1	47	ITAL - 47	3	1|22|47	ARTS - 1|ITAL - 47|SLLLC - 22	8	2	1	3	4	12	38	Banner|Campus Map|Divider|Hero CTA|More Information|Text|Text Grid	Banner (1,2023-09-26) | Campus Map (1,2020-02-05) | Divider (1,2020-06-10) | Hero CTA (1,2023-02-16) | More Information (1,2022-10-06) | Text (2,2023-09-26) | Text Grid (1,2020-07-10)	Banner|Text Grid
arts	114102	link	https://arts.ucalgary.ca/philosophy/contact	PHIL Contact	Basic page	Published	0.5	608	200	1	1	33	PHIL - 33	2	1|33	ARTS - 1|PHIL - 33	7	4	1	2	4	14	29	Banner|Hero CTA|More Information|Text Grid	Banner (1,2023-09-26) | Hero CTA (1,2023-02-16) | More Information (3,2025-01-27) | Text Grid (2,2025-07-23)	Banner|More Information|Text Grid
arts	119650	link	https://arts.ucalgary.ca/philosophy/about/alumni	PHIL About Alumni	Basic page	Published	2.3	49	200	2	1	33	PHIL - 33	2	1|33	ARTS - 1|PHIL - 33	6	2	1	3	1	17	50	Hero CTA|More Information|News Feed|Related Content|Text	Hero CTA (1,2023-02-16) | More Information (2,2022-10-06) | News Feed (1,2020-04-02) | Related Content (1,2022-10-06) | Text (1,2023-09-26)	More Information
arts	119804	link	https://arts.ucalgary.ca/languages-linguistics-literatures-cultures/japanese/contact	Japanese Contact	Basic page	Published	1.1	201	200	2	1	49	JPNS - 49	3	1|22|49	ARTS - 1|JPNS - 49|SLLLC - 22	8	2	1	3	4	12	38	Banner|Campus Map|Divider|Hero CTA|More Information|Text|Text Grid	Banner (1,2023-09-26) | Campus Map (1,2020-02-04) | Divider (1,2020-06-10) | Hero CTA (1,2023-02-16) | More Information (1,2022-10-06) | Text (2,2023-09-26) | Text Grid (1,2024-11-21)	Banner|Text Grid
arts	122466	link	https://arts.ucalgary.ca/philosophy/future-students/undergraduate/programs/philosophy	PHIL Future Students Undergraduate Programs BA Philosophy	Basic page	Published	0.6	603	200	4	1	33	PHIL - 33	2	1|33	ARTS - 1|PHIL - 33	6	2	1	4	1	17	67	Banner|Hero CTA|Info Shim|More Information|Sidekick CTA|Text	Banner (1,2023-09-26) | Hero CTA (1,2023-02-16) | Info Shim (1,2023-07-10) | More Information (1,2025-06-25) | Sidekick CTA (1,2023-09-26) | Text (1,2023-09-26)	Banner|Info Shim
arts	125012	link	https://arts.ucalgary.ca/languages-linguistics-literatures-cultures/russian/contact	Russian Contact	Basic page	Published	1.8	76	200	2	1	51	RUSS - 51	4	1|22|49|51	ARTS - 1|JPNS - 49|RUSS - 51|SLLLC - 22	8	2	1	3	4	12	38	Banner|Campus Map|Divider|Hero CTA|More Information|Text|Text Grid	Banner (1,2023-09-26) | Campus Map (1,2019-11-04) | Divider (1,2020-06-10) | Hero CTA (1,2023-02-16) | More Information (1,2022-10-06) | Text (2,2023-09-26) | Text Grid (1,2024-04-05)	Banner|Text Grid
arts	137452	link	https://arts.ucalgary.ca/languages-linguistics-literatures-cultures/spanish/home/contact	Spanish Contact	Basic page	Published	1.6	225	200	3	1	53	SPAN - 53	3	1|22|53	ARTS - 1|SLLLC - 22|SPAN - 53	9	3	1	4	4	11	44	Banner|Campus Map|Divider|Hero CTA|More Information|Text|Text Grid	Banner (2,2023-09-26) | Campus Map (1,2020-02-05) | Divider (1,2020-06-10) | Hero CTA (1,2023-02-16) | More Information (1,2024-06-06) | Text (2,2023-09-26) | Text Grid (1,2022-05-20)	Banner|Text Grid
arts	143435	link	https://arts.ucalgary.ca/anthropology-archaeology/about/DEST591	Community Service Learning Project Application	Basic page	Published	0.6	30	200|301	2	1	20	ANTH - 20	1	20	ANTH - 20	4		1	3	0	25	75	Hero CTA|Text	Hero CTA (1,2025-06-13) | Text (3,2023-09-26)	
arts	157474	link	https://arts.ucalgary.ca/philosophy/future-students/graduate/programs/phd	PHIL Future Students Graduate Programs PhD	Basic page	Published	0.6	555	200	4	1	33	PHIL - 33	1	33	PHIL - 33	8	2	1	7	0	12	88	Banner|Checklist|Hero CTA|Image|Image with Text|More Information|Testimonial	Banner (1,2023-09-26) | Checklist (1,2023-09-26) | Hero CTA (1,2023-02-16) | Image (1,2023-09-26) | Image with Text (1,2023-09-26) | More Information (2,2025-06-25) | Testimonial (1,2023-09-26)	Banner|More Information
arts	157476	link	https://arts.ucalgary.ca/philosophy/future-students/graduate/programs/ma-thesis-based	PHIL Future Students Graduate Programs MA Thesis Based	Basic page	Published	0.6	377	200	4	1	33	PHIL - 33	2	1|33	ARTS - 1|PHIL - 33	13	2	1	11	1	8	85	Divider|Hero CTA|Image|Image with Text|More Information|Testimonial|Text	Divider (2,2019-11-18) | Hero CTA (1,2023-02-16) | Image (1,2023-09-26) | Image with Text (1,2023-09-26) | More Information (3,2025-06-25) | Testimonial (1,2023-09-26) | Text (4,2024-02-13)	More Information
arts	166374	link	https://arts.ucalgary.ca/languages-linguistics-literatures-cultures/news-and-events	SLLLC News and Events	Basic page	Published	2.5	297	200	1	1	22	SLLLC - 22	1	22	SLLLC - 22	3		1	2	0	33	67	Divider|Hero CTA|News Feed	Divider (1,2023-07-10) | Hero CTA (1,2023-02-16) | News Feed (1,2020-04-02)	
arts	177859	link	https://arts.ucalgary.ca/languages-linguistics-literatures-cultures/french-centre	French Centre | Home	Basic page	Published	0.1	1106	200	1	1	54	FRENCH CENTRE - 54	4	1|22|41|54	ARTS - 1|FREN - 41|FRENCH CENTRE - 54|SLLLC - 22	7	5	1	0	6	14	0	Banner|Hero CTA|Image with Text|News Feed|Thumbnail|Trio CTA	Banner (2,2023-09-26) | Hero CTA (1,2023-05-03) | Image with Text (1,2025-12-15) | News Feed (1,2020-04-02) | Thumbnail (1,2024-06-25) | Trio CTA (1,2024-02-09)	Banner|Image with Text|Thumbnail|Trio CTA
arts	190729	link	https://arts.ucalgary.ca/creative-performing-arts/future-students/undergraduate-dance/how-apply/audition-application	SCPA Future Students Dance Auditions	Basic page	Published	2.9	27	200	4	1	26	SCPA - 26	1	26	SCPA - 26	2		1	1	0	50	50	Hero CTA|Webform Inline	Hero CTA (1,2023-02-16) | Webform Inline (1,2019-12-05)	
arts	191691	link	https://arts.ucalgary.ca/languages-linguistics-literatures-cultures/french-centre/activites/voyage-au-quebec/bourse-detudes-au-quebec	FRENCH CENTRE Bourse d’études au Québec	Basic page	Published	0.9	171	200	4	1	54	FRENCH CENTRE - 54	4	1|22|41|54	ARTS - 1|FREN - 41|FRENCH CENTRE - 54|SLLLC - 22	5	1	1	1	3	20	20	Banner|Divider|Hero CTA|More Information|Text	Banner (1,2025-03-03) | Divider (1,2020-02-04) | Hero CTA (1,2023-02-16) | More Information (1,2022-10-06) | Text (1,2025-03-03)	More Information
arts	206410	link	https://arts.ucalgary.ca/philosophy/current-students/graduate/resources/doctoral-candidacy	PHIL Current Students Graduate Doctoral Candidacy	Basic page	Published	1.4	91	200	4	1	33	PHIL - 33	1	33	PHIL - 33	2		1	1	0	50	50	Banner|Hero CTA	Banner (1,2024-08-08) | Hero CTA (1,2023-02-16)	
arts	220906	link	https://arts.ucalgary.ca/language-research-centre/contact	SLLLC Language Research Centre Contact	Basic page	Published	0.5	42	200	1	1	55	LRC - 55	3	1|22|55	ARTS - 1|LRC - 55|SLLLC - 22	5	2	1	2	2	20	40	Banner|Campus Map|Hero CTA|More Information|Text Grid	Banner (1,2023-09-26) | Campus Map (1,2020-01-08) | Hero CTA (1,2023-02-16) | More Information (1,2022-10-06) | Text Grid (1,2025-07-14)	Banner|Text Grid
arts	371450	link	https://arts.ucalgary.ca/psychology/about/alumni	PSYC About Alumni	Basic page	Published	2.3	48	200	2	1	34	PSYC - 34	2	1|34	ARTS - 1|PSYC - 34	5	1	1	3	1	20	60	Hero CTA|More Information|News Feed|Related Content|Text	Hero CTA (1,2023-02-16) | More Information (1,2022-10-06) | News Feed (1,2020-04-02) | Related Content (1,2022-10-06) | Text (1,2023-09-26)	More Information
arts	371590	link	https://arts.ucalgary.ca/node/371590	OLD EDI CONTENT - PSYC About Equity, Diversity and Inclusion	Basic page	Unpublished	1.5	155	403	1	2	34|58	PSYC - 34|Psychology Equity(comma) Diversity and Inclusion	2	34|58	PSYC - 34|Psychology Equity(comma) Diversity and Inclusion	12	2	1	4	6	8	33	Banner|Divider|Hero CTA|News Feed|Text|Text Grid	Banner (3,2023-09-26) | Divider (2,2021-11-16) | Hero CTA (1,2024-07-23) | News Feed (1,2021-05-11) | Text (4,2023-09-26) | Text Grid (1,2023-02-13)	Banner
arts	381386	link	https://arts.ucalgary.ca/psychology-clinic/our-team	Psychology Clinic Our team	Basic page	Published	0.4	905	200	1	1	56	Psychology Clinic	1	56	Psychology Clinic	6	2	1	5	0	17	83	Banner|Divider|Hero CTA|Thumbnail	Banner (1,2023-09-26) | Divider (2,2020-01-21) | Hero CTA (1,2023-02-16) | Thumbnail (2,2025-08-20)	Banner|Thumbnail
arts	381442	link	https://arts.ucalgary.ca/psychology-clinic/contacts	Psychology Clinic Contacts	Basic page	Published	0.8	1044	200	1	1	56	Psychology Clinic	1	56	Psychology Clinic	7	2	1	6	0	14	86	Banner|Campus Map|Divider|Hero CTA|More Information|Text|Thumbnail	Banner (1,2025-03-24) | Campus Map (1,2020-04-09) | Divider (1,2020-01-21) | Hero CTA (1,2023-02-16) | More Information (1,2025-03-13) | Text (1,2023-09-26) | Thumbnail (1,2025-01-06)	Banner|Thumbnail
arts	400820	link	https://arts.ucalgary.ca/psychology/future-students/undergraduate/programs/bachelor-arts-psychology	PSYCH Future Students Undergraduate Programs BA in Psychology	Basic page	Published	1.7	3377	200	4	1	34	PSYC - 34	2	1|34	ARTS - 1|PSYC - 34	11	7	1	9	1	9	82	Divider|Hero CTA|Image|Info Shim|More Information|Sidekick CTA|Text	Divider (1,2020-02-10) | Hero CTA (1,2023-02-16) | Image (1,2023-09-26) | Info Shim (2,2023-07-10) | More Information (3,2024-04-15) | Sidekick CTA (2,2024-04-15) | Text (1,2023-09-26)	Image|Info Shim|More Information|Sidekick CTA|Text
arts	400830	link	https://arts.ucalgary.ca/psychology/future-students/undergraduate/programs/bachelor-science-psychology	PSYC Future Students Undergraduate Programs BSc in Psychology	Basic page	Published	1.7	1959	200	4	1	34	PSYC - 34	2	1|34	ARTS - 1|PSYC - 34	11	7	1	9	1	9	82	Divider|Hero CTA|Image|Info Shim|More Information|Sidekick CTA|Text	Divider (1,2020-01-29) | Hero CTA (1,2023-02-16) | Image (1,2023-09-26) | Info Shim (2,2023-07-10) | More Information (3,2024-04-15) | Sidekick CTA (2,2024-04-15) | Text (1,2023-09-26)	Image|Info Shim|More Information|Sidekick CTA|Text
arts	404296	link	https://arts.ucalgary.ca/psychology/future-students/graduate/programs/clinical-psychology	PSYC Future Students Graduate Programs Clinical Psychology	Basic page	Published	1.7	9615	200	4	1	34	PSYC - 34	3	34|56|58	PSYC - 34|Psychology Clinic|Psychology Equity(comma) Diversity and Inclusion	10	3	1	6	3	10	60	Hero CTA|Image with Text|Info Shim|More Information|Text Grid	Hero CTA (1,2023-02-16) | Image with Text (2,2023-09-26) | Info Shim (3,2022-10-27) | More Information (3,2024-04-15) | Text Grid (1,2023-07-10)	Info Shim|More Information
arts	404322	link	https://arts.ucalgary.ca/psychology/future-students/graduate/programs/psychology	PSYC Future Students Graduate Programs Psychology	Basic page	Published	1.7	11000	200	4	1	34	PSYC - 34	1	34	PSYC - 34	8	3	1	7	0	12	88	Hero CTA|Image with Text|Info Shim|More Information|Text Grid|Trio CTA	Hero CTA (1,2023-02-16) | Image with Text (2,2023-09-26) | Info Shim (1,2020-02-03) | More Information (2,2024-04-15) | Text Grid (1,2023-11-07) | Trio CTA (1,2020-03-17)	Info Shim|More Information|Trio CTA
arts	404456	link	https://arts.ucalgary.ca/psychology/future-students/graduate/phd-candidacy-policies	PSYC Current Students Graduate PhD Candidacy Policies	Basic page	Published	1	168	200	3	1	34	PSYC - 34	1	34	PSYC - 34	20	1	1	19	0	5	95	Banner|Divider|Hero CTA|Text|Text Grid	Banner (3,2024-04-15) | Divider (4,2020-02-12) | Hero CTA (1,2023-02-16) | Text (11,2024-04-15) | Text Grid (1,2025-01-24)	Text
arts	726479	link	https://arts.ucalgary.ca/psychology/future-students/undergraduate/programs/combined-degree-community-rehabilitation	PSYC Future Students Undergraduate Programs Combined Degree with Community Rehabilitation	Basic page	Published	1.7	515	200	4	1	34	PSYC - 34	2	1|34	ARTS - 1|PSYC - 34	10	5	1	8	1	10	80	Divider|Hero CTA|Image|Info Shim|More Information|Sidekick CTA|Text	Divider (1,2020-02-10) | Hero CTA (1,2023-02-16) | Image (1,2023-09-26) | Info Shim (1,2023-07-10) | More Information (3,2024-04-15) | Sidekick CTA (2,2024-04-15) | Text (1,2023-09-26)	Image|Info Shim|More Information|Sidekick CTA
arts	964319	link	https://arts.ucalgary.ca/psychology/current-students/undergraduate/honours-program	PSYC Current Undergraduate Students Honours Program	Basic page	Published	0.3	4034	200	3	1	34	PSYC - 34	3	34|56|58	PSYC - 34|Psychology Clinic|Psychology Equity(comma) Diversity and Inclusion	15	2	1	13	1	7	87	Accordion|Banner|Divider|Hero CTA|Image|Info Shim|More Information|Sidekick CTA|Text|Text Grid	Accordion (1,2022-09-16) | Banner (1,2025-10-08) | Divider (1,2023-07-10) | Hero CTA (1,2023-02-16) | Image (1,2023-09-26) | Info Shim (1,2020-10-16) | More Information (3,2025-09-24) | Sidekick CTA (1,2023-09-26) | Text (3,2025-10-08) | Text Grid (2,2025-10-08)	More Information|Text Grid
arts	1129251	link	https://arts.ucalgary.ca/psychology/current-students/undergraduate/student-clubs	PSYC Current undergraduate Student clubs	Basic page	Published	1.6	313	200	3	1	34	PSYC - 34	2	1|34	ARTS - 1|PSYC - 34	5	1	1	3	1	20	60	Hero CTA|Info Shim|More Information|Sidekick CTA	Hero CTA (1,2023-02-16) | Info Shim (1,2020-03-12) | More Information (2,2024-06-25) | Sidekick CTA (1,2023-09-26)	More Information
arts	1455384	link	https://arts.ucalgary.ca/history/future-students/undergraduate/programs/history	HIST Future Undergraduate Programs History	Basic page	Published	1.7	159	200	4	1	29	HIST - 29	2	1|29	ARTS - 1|HIST - 29	6	3	1	4	1	17	67	Banner|Hero CTA|Info Shim|More Information|Sidekick CTA	Banner (1,2023-09-26) | Hero CTA (1,2023-02-16) | Info Shim (1,2023-07-10) | More Information (1,2024-04-19) | Sidekick CTA (2,2023-09-26)	Banner|Info Shim|Sidekick CTA
arts	1455405	link	https://arts.ucalgary.ca/psychology/current-students/undergraduate/current-undergraduate-students-psychology	PSYC Current Undergraduate Students Exam Review and Makeup Exams	Basic page	Published	0.3	550	200	3	1	34	PSYC - 34	1	34	PSYC - 34	3		1	2	0	33	67	Hero CTA|Text	Hero CTA (1,2023-02-16) | Text (2,2025-10-06)	
arts	1455409	link	https://arts.ucalgary.ca/history/future-students/graduate/phd-candidacy-requirements	HIST Future Students Ph.D. Candidacy Requirements	Basic page	Published	0.7	161	200	3	1	29	HIST - 29	1	29	HIST - 29	18		1	17	0	6	94	Accordion (Minimal)|Banner|Checklist|Hero CTA|Image|Sidekick CTA|Text|Text Grid	Accordion (Minimal) (4,2024-04-19) | Banner (3,2025-05-05) | Checklist (1,2023-09-26) | Hero CTA (1,2023-02-16) | Image (1,2023-09-26) | Sidekick CTA (1,2023-09-26) | Text (2,2023-09-26) | Text Grid (5,2021-08-12)	
arts	1455415	link	https://arts.ucalgary.ca/history/current-students/graduate/hist-current-students-graduate-history-graduate-students-union	HIST Current Students Graduate History Graduate Students Union	Basic page	Published	2.3	141	200	3	1	29	HIST - 29	1	29	HIST - 29	6		1	5	0	17	83	Banner|Hero CTA|More Information|Text|Text Grid	Banner (1,2023-09-26) | Hero CTA (1,2023-02-16) | More Information (1,2023-08-25) | Text (2,2023-09-26) | Text Grid (1,2023-08-25)	
